SCHOOLID	CHILDID	GRADE	YEAR	TIME	RETAINED	SWITCH_SCHOOLS	DISADVANTAGED	TLI_MATH	MALE	ETHNICITY	RACE	FIRST_COHORT	LAST_COHORT	USI	MATH_SESSIONS	N_TEACHERS	ETHNIC
57905101	58515	4	1999	1	0	0		84	1	hispanic	3	8	8	3	2	47	3
57905101	58515	5	2000	2	0	0	1	90	1	hispanic	3	8	8	3	2	47	3
57905101	74093	4	1998	1	0	0	1	65	1	hispanic	3	7	7	3	2	47	3
57905101	74093	5	1999	2	0	0		22	1	hispanic	3	7	7	3	2	47	3
57905101	74093	6	2000	3	0	0	0	46	1	hispanic	3	7	7	3	2	47	3
57905101	95266	3	1998	1	0	0	1	67	0	hispanic	3	8	8	3	2	47	3
57905101	95266	4	1999	2	0	0	1	74	0	hispanic	3	8	8	3	2	47	3
57905101	95266	5	2000	3	0	1	1	82	0	hispanic	3	8	8	3	2	47	3
57905101	97289	4	1998	1	0	0	1	72	1	black	2	7	7	3	2	47	2
57905101	97289	5	1999	2	0	1	1	76	1	black	2	7	7	3	2	47	2
57905101	368126	4	1994	1	0	0		73	0	hispanic	3	3	3	3	2	47	3
57905101	368126	5	1995	2	0	1	1	73	0	hispanic	3	3	3	3	2	47	3
57905101	368126	6	1996	3	0	1	1	82	0	hispanic	3	3	3	3	2	47	3
57905101	505464	3	1994	1	0	0	1	41	0	black	2	4	4	3	2	47	2
57905101	505464	4	1995	2	0	1	1	34	0	black	2	4	4	3	2	47	2
57905101	537903	3	1998	1	0	0	1	54	0	black	2	8	8	3	2	47	2
57905101	537903	4	1999	2	0	0	1	73	0	black	2	8	8	3	2	47	2
57905101	537903	5	2000	3	0	0	1	74	0	black	2	8	8	3	2	47	2
57905101	991020	3	1999	1	0	0		78	1	hispanic	3	9	9	3	2	47	3
57905101	991020	4	2000	2	0	0	0	77	1	hispanic	3	9	9	3	2	47	3
57905101	1051240	3	1995	1	0	0		66	0	black	2	5	5	3	2	47	2
57905101	1051240	5	1997	3	0	1		88	0	black	2	5	5	3	2	47	2
57905101	1051240	6	1998	4	0	0	0	84	0	black	2	5	5	3	2	47	2
57905101	1251698	3	2000	1	0	0	1	52	1	hispanic	3	10	10	3	2	47	3
57905101	1340192	3	1997	1	0	0	0	84	1	black	2	7	7	3	2	47	2
57905101	1340192	4	1998	2	0	1		70	1	black	2	7	7	3	2	47	2
57905101	1340192	5	1999	3	0	1		90	1	black	2	7	7	3	2	47	2
57905101	1340192	6	2000	4	0	1		90	1	black	2	7	7	3	2	47	2
57905101	1493839	4	1998	1	0	0	1	63	0	hispanic	3	7	7	3	2	47	3
57905101	1493839	5	1999	2	0	0	1	61	0	hispanic	3	7	7	3	2	47	3
57905101	1493839	6	2000	3	0	0	1	81	0	hispanic	3	7	7	3	2	47	3
57905101	2144773	5	1994	1	0	0		78	0	white	1	2	2	3	2	47	1
57905101	2144773	6	1995	2	0	0	0	78	0	white	1	2	2	3	2	47	1
57905101	2149818	5	1994	1	0	0	1	55	0	black	2	2	2	3	2	47	2
57905101	2149818	6	1995	2	0	1	1	59	0	black	2	2	2	3	2	47	2
57905101	2326811	3	1994	1	0	0	1	50	0	black	2	4	4	3	2	47	2
57905101	2326811	4	1995	2	0	1	0	34	0	black	2	4	4	3	2	47	2
57905101	2326811	5	1996	3	0	0	1	50	0	black	2	4	4	3	2	47	2
57905101	2326811	6	1997	4	0	1	1	56	0	black	2	4	4	3	2	47	2
57905101	2413130	3	1994	1	0	0	1	22	1	black	2	4	4	3	2	47	2
57905101	2413130	4	1995	2	0	1	0	44	1	black	2	4	4	3	2	47	2
57905101	2413130	5	1996	3	0	1	1	39	1	black	2	4	4	3	2	47	2
57905101	2413130	6	1997	4	0	1	1	48	1	black	2	4	4	3	2	47	2
57905101	2593220	5	1998	1	0	0	1	67	1	hispanic	3	6	6	3	2	47	3
57905101	2593220	6	1999	2	0	0	1	73	1	hispanic	3	6	6	3	2	47	3
57905101	3273118	5	1999	1	0	0	1	45	1	hispanic	3	7	7	3	2	47	3
57905101	3273118	6	2000	2	0	1	1	53	1	hispanic	3	7	7	3	2	47	3
57905101	3442440	3	1994	1	0	0	1	56	1	black	2	4	4	3	2	47	2
57905101	3442440	4	1995	2	0	0	1	58	1	black	2	4	4	3	2	47	2
57905101	3442440	6	1997	4	0	1	1	71	1	black	2	4	4	3	2	47	2
57905101	3492963	4	1994	1	0	0	1	84	0	black	2	3	3	3	2	47	2
57905101	3492963	5	1995	2	0	1	1	75	0	black	2	3	3	3	2	47	2
57905101	3492963	6	1996	3	0	1	1	85	0	black	2	3	3	3	2	47	2
57905105	21270	4	1997	1	0	0	1	74	1	hispanic	3	6	6	2	3	29.9	3
57905105	21270	5	1998	2	0	0	1	71	1	hispanic	3	6	6	2	3	29.9	3
57905105	21270	6	1999	3	0	1	1	80	1	hispanic	3	6	6	2	3	29.9	3
57905105	306326	6	1999	1	0	0	1	83	1	hispanic	3	6	6	2	3	29.9	3
57905105	370433	3	1998	1	0	0	1	69	1	hispanic	3	8	8	2	3	29.9	3
57905105	370433	4	1999	2	0	0	1	61	1	hispanic	3	8	8	2	3	29.9	3
57905105	652137	3	1997	1	0	0	1	21	0	hispanic	3	7	8	2	3	29.9	3
57905105	652137	4	1998	2	0	0	1	39	0	hispanic	3	7	8	2	3	29.9	3
57905105	652137	5	1999	3	0	0	1	31	0	hispanic	3	7	8	2	3	29.9	3
57905105	652137	5	2000	4	1	0	1	62	0	hispanic	3	7	8	2	3	29.9	3
57905105	797672	3	1999	1	0	0	1	86	1	hispanic	3	9	9	2	3	29.9	3
57905105	797672	4	2000	2	0	0	1	88	1	hispanic	3	9	9	2	3	29.9	3
57905105	914230	3	1998	1	0	0	1	73	0	hispanic	3	8	8	2	3	29.9	3
57905105	914230	5	2000	3	0	0	1	90	0	hispanic	3	8	8	2	3	29.9	3
57905105	1023979	3	1997	1	0	0	1	41	1	hispanic	3	7	7	2	3	29.9	3
57905105	1023979	4	1998	2	0	0	1	46	1	hispanic	3	7	7	2	3	29.9	3
57905105	1023979	5	1999	3	0	0	1	74	1	hispanic	3	7	7	2	3	29.9	3
57905105	1023979	6	2000	4	0	0	0	74	1	hispanic	3	7	7	2	3	29.9	3
57905105	1274456	3	1997	1	0	0	1	48	0	hispanic	3	7	7	2	3	29.9	3
57905105	1274456	4	1998	2	0	0	1	54	0	hispanic	3	7	7	2	3	29.9	3
57905105	1274456	5	1999	3	0	0	0	56	0	hispanic	3	7	7	2	3	29.9	3
57905105	1274456	6	2000	4	0	0	1	62	0	hispanic	3	7	7	2	3	29.9	3
57905105	1711501	6	1994	1	0	0		36	1	hispanic	3	1	1	2	3	29.9	3
57905105	2043470	5	1994	1	0	0	0	50	1	hispanic	3	2	2	2	3	29.9	3
57905105	2043470	6	1995	2	0	0	0	59	1	hispanic	3	2	2	2	3	29.9	3
57905105	2278169	3	1994	1	0	0	1	80	0	white	1	4	4	2	3	29.9	1
57905105	2278169	4	1995	2	0	0		70	0	white	1	4	4	2	3	29.9	1
57905105	2278169	6	1997	4	0	0		85	0	white	1	4	4	2	3	29.9	1
57905105	2424743	5	1997	1	0	0	1	85	0	hispanic	3	5	5	2	3	29.9	3
57905105	2424743	6	1998	2	0	0	1	90	0	hispanic	3	5	5	2	3	29.9	3
57905105	2601223	3	1994	1	0	0	1	76	1	hispanic	3	4	4	2	3	29.9	3
57905105	2601223	4	1995	2	0	1	1	81	1	hispanic	3	4	4	2	3	29.9	3
57905105	2601223	6	1997	4	0	0	1	90	1	hispanic	3	4	4	2	3	29.9	3
57905105	2640729	3	1995	1	0	0	1	15	0	hispanic	3	5	5	2	3	29.9	3
57905105	2659709	3	1994	1	0	0	1	37	1	hispanic	3	4	4	2	3	29.9	3
57905105	2659709	6	1997	4	0	1	1	69	1	hispanic	3	4	4	2	3	29.9	3
57905105	2905093	6	1995	1	0	0	0	91	0	white	1	2	2	2	3	29.9	1
57905105	3023780	3	1994	1	0	0	0	35	1	white	1	4	4	2	3	29.9	1
57905105	3352304	5	1994	1	0	0	1	44	1	hispanic	3	2	2	2	3	29.9	3
57905105	3352304	6	1995	2	0	0	1	46	1	hispanic	3	2	2	2	3	29.9	3
57905105	3479980	3	1997	1	0	0	1	63	1	hispanic	3	7	7	2	3	29.9	3
57905105	3479980	4	1998	2	0	0	1	78	1	hispanic	3	7	7	2	3	29.9	3
57905105	3479980	5	1999	3	0	0	1	78	1	hispanic	3	7	7	2	3	29.9	3
57905105	3479980	6	2000	4	0	0	0	81	1	hispanic	3	7	7	2	3	29.9	3
57905105	3502237	6	1997	1	0	0	1	75	0	hispanic	3	4	4	2	3	29.9	3
57905110	72899	5	1994	1	0	0	0	88	1	white	1	2	2	2	0	36.5	1
57905110	72899	6	1995	2	0	0	0	89	1	white	1	2	2	2	0	36.5	1
57905110	129292	3	1997	1	0	0	1	76	0	black	2	7	7	2	0	36.5	2
57905110	129292	4	1998	2	0	0	1	67	0	black	2	7	7	2	0	36.5	2
57905110	129292	5	1999	3	0	0	1	70	0	black	2	7	7	2	0	36.5	2
57905110	162273	4	1996	1	0	0	1	51	0	black	2	5	5	2	0	36.5	2
57905110	162273	5	1997	2	0	1	1	85	0	black	2	5	5	2	0	36.5	2
57905110	162273	6	1998	3	0	0	1	79	0	black	2	5	5	2	0	36.5	2
57905110	399904	3	1994	1	0	0	1	45	1	hispanic	3	4	4	2	0	36.5	3
57905110	399904	4	1995	2	0	0	1	61	1	hispanic	3	4	4	2	0	36.5	3
57905110	399904	5	1996	3	0	0	1	66	1	hispanic	3	4	4	2	0	36.5	3
57905110	399904	6	1997	4	0	1	1	72	1	hispanic	3	4	4	2	0	36.5	3
57905110	582921	3	1998	1	0	0	1	79	0	hispanic	3	8	8	2	0	36.5	3
57905110	582921	4	1999	2	0	1		68	0	hispanic	3	8	8	2	0	36.5	3
57905110	582921	5	2000	3	0	1	1	67	0	hispanic	3	8	8	2	0	36.5	3
57905110	647239	3	1996	1	0	0	0	70	0	black	2	6	6	2	0	36.5	2
57905110	647239	4	1997	2	0	0	0	79	0	black	2	6	6	2	0	36.5	2
57905110	647239	5	1998	3	0	0		82	0	black	2	6	6	2	0	36.5	2
57905110	647239	6	1999	4	0	0		79	0	black	2	6	6	2	0	36.5	2
57905110	754468	3	1999	1	0	0	1	78	1	black	2	9	9	2	0	36.5	2
57905110	754468	4	2000	2	0	0	1	58	1	black	2	9	9	2	0	36.5	2
57905110	1086836	3	1997	1	0	0		91	1	other	4	7	7	2	0	36.5	4
57905110	1086836	4	1998	2	0	1	0	83	1	other	4	7	7	2	0	36.5	4
57905110	1086836	5	1999	3	0	0	0	88	1	other	4	7	7	2	0	36.5	4
57905110	1086836	6	2000	4	0	1	0	89	1	other	4	7	7	2	0	36.5	4
57905110	1144354	5	1994	1	0	0	0	78	0	hispanic	3	2	2	2	0	36.5	3
57905110	1144354	6	1995	2	0	0	0	80	0	hispanic	3	2	2	2	0	36.5	3
57905110	1818662	3	1994	1	0	0	1	58	1	black	2	4	4	2	0	36.5	2
57905110	1818662	4	1995	2	0	1	1	63	1	black	2	4	4	2	0	36.5	2
57905110	1818662	5	1996	3	0	0	0	68	1	black	2	4	4	2	0	36.5	2
57905110	1818662	6	1997	4	0	1	1	75	1	black	2	4	4	2	0	36.5	2
57905110	2565303	6	1994	1	0	0	1	89	0	black	2	1	1	2	0	36.5	2
57905110	2635680	6	1995	1	0	0	1	43	1	hispanic	3	2	2	2	0	36.5	3
57905110	2703692	3	1996	1	0	0	1	68	0	black	2	6	6	2	0	36.5	2
57905110	2703692	4	1997	2	0	0	1	77	0	black	2	6	6	2	0	36.5	2
57905110	2703692	5	1998	3	0	0	1	73	0	black	2	6	6	2	0	36.5	2
57905110	2703692	6	1999	4	0	1	1	82	0	black	2	6	6	2	0	36.5	2
57905110	2748645	3	1996	1	0	0	1	65	1	black	2	6	6	2	0	36.5	2
57905110	2748645	4	1997	2	0	0	1	53	1	black	2	6	6	2	0	36.5	2
57905110	2748645	5	1998	3	0	0	1	41	1	black	2	6	6	2	0	36.5	2
57905110	2748645	6	1999	4	0	1	0	83	1	black	2	6	6	2	0	36.5	2
57905110	2902519	4	1994	1	0	0		81	0	hispanic	3	3	3	2	0	36.5	3
57905110	2902519	6	1996	3	0	0	1	87	0	hispanic	3	3	3	2	0	36.5	3
57905110	2968147	6	1994	1	0	0	0	72	1	white	1	1	1	2	0	36.5	1
57905110	2995462	3	1994	1	0	0	1	78	0	hispanic	3	4	4	2	0	36.5	3
57905110	2995462	4	1995	2	0	0	1	85	0	hispanic	3	4	4	2	0	36.5	3
57905110	2995462	6	1997	4	0	0	1	79	0	hispanic	3	4	4	2	0	36.5	3
57905110	3139095	3	1994	1	0	0	1	70	1	hispanic	3	4	4	2	0	36.5	3
57905110	3139095	4	1995	2	0	0		68	1	hispanic	3	4	4	2	0	36.5	3
57905110	3139095	5	1996	3	0	0	1	59	1	hispanic	3	4	4	2	0	36.5	3
57905110	3139095	6	1997	4	0	0	1	85	1	hispanic	3	4	4	2	0	36.5	3
57905110	3414500	4	1994	1	0	0	0	76	0	black	2	3	3	2	0	36.5	2
57905110	3414500	5	1995	2	0	1	0	80	0	black	2	3	3	2	0	36.5	2
57905110	3414500	6	1996	3	0	0	1	88	0	black	2	3	3	2	0	36.5	2
57905110	3563430	3	1997	1	0	0	1	84	1	black	2	7	7	2	0	36.5	2
57905110	3563430	4	1998	2	0	0	1	84	1	black	2	7	7	2	0	36.5	2
57905110	3563430	5	1999	3	0	1	1	85	1	black	2	7	7	2	0	36.5	2
57905110	3563430	6	2000	4	0	0	1	84	1	black	2	7	7	2	0	36.5	2
57905124	5232	3	1994	1	0	0	1	50	0	black	2	4	5	3	1	32	2
57905124	5232	3	1995	2	1	0	1	62	0	black	2	4	5	3	1	32	2
57905124	5232	4	1996	3	0	0	1	70	0	black	2	4	5	3	1	32	2
57905124	5232	5	1997	4	0	0	1	80	0	black	2	4	5	3	1	32	2
57905124	197195	3	1999	1	0	0		63	0	hispanic	3	9	9	3	1	32	3
57905124	197195	4	2000	2	0	0	1	79	0	hispanic	3	9	9	3	1	32	3
57905124	326180	3	1998	1	0	0	1	77	1	black	2	8	8	3	1	32	2
57905124	326180	4	1999	2	0	0	1	88	1	black	2	8	8	3	1	32	2
57905124	326180	5	2000	3	0	0	1	93	1	black	2	8	8	3	1	32	2
57905124	696549	4	2000	1	0	0	1	78	1	black	2	9	9	3	1	32	2
57905124	727766	3	1999	1	0	0	1	76	0	black	2	9	9	3	1	32	2
57905124	727766	4	2000	2	0	0	1	78	0	black	2	9	9	3	1	32	2
57905124	764603	3	1998	1	0	0	1	36	1	black	2	8	8	3	1	32	2
57905124	764603	5	2000	3	0	1	1	51	1	black	2	8	8	3	1	32	2
57905124	972734	3	2000	1	0	0	1	81	0	black	2	10	10	3	1	32	2
57905124	1039825	3	2000	1	0	0	1	43	1	black	2	10	10	3	1	32	2
57905124	1934063	5	1994	1	0	0	0	60	1	black	2	2	2	3	1	32	2
57905124	1934063	6	1995	2	0	1	1	55	1	black	2	2	2	3	1	32	2
57905124	2030848	4	1994	1	0	0	1	44	0	black	2	3	3	3	1	32	2
57905124	2030848	5	1995	2	0	0	1	39	0	black	2	3	3	3	1	32	2
57905124	2030848	6	1996	3	0	0	1	49	0	black	2	3	3	3	1	32	2
57905124	2159806	4	1994	1	0	0	1	68	0	black	2	3	3	3	1	32	2
57905124	2159806	5	1995	2	0	0	1	85	0	black	2	3	3	3	1	32	2
57905124	2159806	6	1996	3	0	0	1	85	0	black	2	3	3	3	1	32	2
